33.3491 21.0121 70.8878
28.0754 16.7706 51.9851
28.1626 17.8075 50.8639
32.8948 100.833 13.2953
21.7144 10.5413 0.162086
56.9974 100.662 43.5755
42.8888 49.8188 37.9329
37.0095 0.158633 34.1735
57.2974 33.0469 14.9517
32.4071 15.6818 49.9787
48.4909 39.3342 18.1264
48.0161 48.3431 25.4758
48.0155 44.6629 29.1439
34.4917 16.4524 49.5004
86.4419 34.9472 53.2996
12.6536 54.3699 43.311
14.4393 53.3399 39.2771
85.3697 0.506362 7.99111
23.1845 0.504744 56.2874
16.0378 58.9402 49.5093
12.9071 58.272 46.0712
51.6927 31.6525 14.3357
2.21587 55.6561 2.63622
6.21226 56.8467 0.16386
62.7791 100.494 48.5807
31.5779 26.3638 24.2782
61.0202 79.003 49.4984
68.5761 44.3477 15.4202
49.4942 36.1007 22.2625
52.5638 51.2266 45.1027
1.04327 65.3999 3.54745
83.6022 32.0236 40.5182
36.7692 100.82 68.1508
16.834 44.4503 71.0724
85.0644 34.0906 59.1735
88.4837 51.6561 40.6755
86.9834 51.1349 36.2117
0.00225316 27.0972 66.0196
28.1491 40.771 100.677
44.7202 54.0794 49.5097
48.074 53.1039 47.7165
100.493 13.3555 23.8395
95.9441 12.3744 0.583024
30.248 16.4135 49.0115
29.7854 15.6265 49.4751
49.4921 30.8222 15.8432
48.6847 33.7403 15
28.8797 74.7614 0.477745
40.9102 11.4957 48.1082
30.2903 15.0975 50.2903
100.466 94.8282 51.3709
100.473 95.9255 56.9935
15.9963 65.9701 37.5525
36.2925 14.632 50.353
0.00939161 60.1308 61.9492
14.8984 10.1178 0.166398
33.4948 18.9219 49.4871
30.1391 15.3594 48.6706
35.6574 21.0243 49.4875
49.5002 30.9879 15.0386
49.1144 30.7264 14.7843
5.68556 22.6785 100.843
35.9925 85.5121 60.1479
36.2929 50.4912 48.2869
19.2169 68.4667 66.7468
51.6825 30.1569 15.2309
45.066 18.0604 48.5131
100.481 57.2627 93.774
55.7062 11.9232 42.2455
58.6464 38.9587 12.9091
74.3821 37.004 100.498
45.1254 18.3439 26.5462
97.8443 26.2011 1.00473
100.437 25.0616 3.40339
97.4234 3.96476 94.6053
40.3334 100.651 78.6689
63.5457 19.9483 28.5546
100.497 47.0916 53.3374
39.1754 64.3793 0.521032
45.681 64.4272 0.335824
40.6649 100.659 58.7914
49.4912 28.8667 25.3383
1.37884 3.79032 45.8818
1.36456 4.19301 39.3861
49.9959 30.7446 14.8019
22.4296 45.5772 78.1917
66.0946 0.16713 84.0455
54.1225 12.5059 62.383
77.1833 0.487205 13.4063
46.8244 31.5681 14.5517
0.0188423 55.0173 56.3143
0.0126995 49.5259 57.3131
14.2029 4.58023 100.384
11.7872 40.5775 54.7308
49.1401 50.932 0.345171
38.7261 75.779 22.2485
78.7171 1.29804 94.5662
50.021 50.9021 39.2867
53.3131 51.2295 40.553
50.095 35.0902 16.3679
100.494 81.2983 43.7086
10.1563 0.318802 80.9285
47.4234 100.487 62.0933
0.0240235 25.2519 55.2752
0.0112824 28.3993 49.3952
60.0285 68.2138 0.185746
26.3557 0.354811 11.7362
33.6703 0.339324 10.6599
42.8193 100.094 6.79324
36.2338 12.8511 54.8563
51.1742 13.5713 65.8665
37.0887 100.823 82.8478
49.2934 34.9361 14.3561
80.6397 0.329702 57.7082
83.2064 0.336454 63.8463
51.8043 26.3086 19.5427
49.7603 24.7389 20.7643
30.2058 15.2765 52.4094
29.8393 15.5311 51.6901
87.8362 100.487 82.1843
59.2954 100.829 70.6273
61.0928 100.839 65.4523
54.489 57.6114 13.0517
33.5767 14.833 49.979
33.7702 13.6838 50.856
0.0104218 47.4796 63.3431
32.2076 14.1506 52.0349
24.1958 26.1557 50.4162
19.9785 27.3143 50.4098
25.5356 21.677 49.3065
21.3183 22.8356 49.3001
82.7776 28.8164 44.6366
92.4973 0.494619 17.3017
68.7295 35.1436 100.662
57.4641 100.674 59.2786
44.6237 11.2596 44.6147
53.5556 73.9308 81.4269
36.8325 1.10003 5.4396
32.3033 4.80658 1.7974
20.2236 0.1653 65.6404
56.4544 85.8394 65.4681
31.7401 14.9071 49.9761
30.2061 21.7549 49.4983
100.494 61.5345 88.8974
35.767 12.7838 51.2387
77.7668 51.7256 100.649
72.5265 51.0771 100.656
100.503 7.1577 37.8979
31.7307 100.987 80.401
49.43 73.8954 46.9998
48.3566 73.7612 49.5033
0.164723 72.3086 52.0173
30.1709 15.2574 48.0353
33.524 23.0234 49.5
41.1044 12.1855 57.7611
39.7155 77.136 0.323752
47.6092 26.0179 19.743
98.7769 4.25492 73.4434
48.9334 30.1391 16.0633
49.6682 29.6774 15.7817
50.7226 30.1171 15.3251
72.3372 77.46 33.0813
31.1296 14.6519 48.0291
27.863 21.1797 48.3958
38.1355 14.0826 38.3194
10.7319 45.8542 46.7398
57.9971 43.7905 0.318124
59.3048 21.4182 24.7728
33.6217 13.6789 49.4816
31.1396 15.186 49.5036
99.8984 8.12844 93.2953
41.3549 92.2379 0.173079
41.789 14.0466 100.672
42.694 8.68145 100.667
0.00916038 52.2437 69.2014
100.495 79.3215 84.7549
47.6892 100.651 88.1677
45.3994 100.671 93.1052
62.1927 50.5051 44.0398
60.6314 53.4001 47.4104
79.9338 53.5798 24.8843
0.00476911 50.6876 45.5338
32.4139 0.172627 80.1944
-0.00631686 72.6672 40.4563
49.5928 68.022 22.6031
53.1863 64.4646 13.414
49.6755 65.3733 15.989
28.7034 49.7038 100.514
14.9363 71.3393 0.3432
61.1904 94.3652 100.634
59.1762 98.7976 97.4707
53.7623 0.206535 94.3778
21.1535 26.6571 63.1727
99.4724 96.0038 18.0886
0.00055016 37.3834 80.6483
49.4932 19.0526 30.1927
52.274 15.8533 29.6972
85.1234 64.168 38.838
23.4588 77.5984 46.6337
29.4654 0.334618 57.3265
100.511 54.8453 47.6868
-0.020365 88.9904 80.4106
54.1188 98.8841 95.8025
3.99235 1.64172 2.88492
31.3264 14.8432 47.1908
32.1362 14.4326 47.3313
33.8667 14.1209 56.3266
81.9904 38.64 70.2887
30.7369 14.7945 49.8267
36.0847 71.3504 19.7988
26.5712 18.4587 100.838
82.1186 87.011 0.49351
35.8486 0.346647 90.3645
78.2982 32.6298 100.487
75.2211 8.96777 100.682
72.9339 14.2376 100.682
19.6155 41.5994 73.9672
49.4883 31.2983 16.1731
45.3212 100.639 81.1748
98.8882 97.7194 42.1975
95.2898 100.124 39.2123
48.9026 47.4837 12.0746
26.7933 17.6746 49.7509
94.2215 1.79888 4.33285
61.5479 37.6925 0.317587
47.9615 74.9232 43.0489
100.5 84.0792 25.8681
67.1048 56.859 15.0937
65.365 100.665 12.642
13.3604 9.949 100.494
0.000716331 28.0796 37.9167
-0.000173331 24.9253 31.8219
60.1931 12.4987 45.6294
-0.00421001 50.2601 40.1367
-0.00338678 43.4614 38.1722
20.335 75.7612 55.0609
23.3181 77.7682 52.392
16.1912 0.172607 94.6843
2.95973 1.05631 18.621
36.184 23.9646 100.837
33.0352 18.5435 100.833
0.00882629 25.7167 44.0479
16.2002 64.2264 49.5033
13.0695 63.5582 46.0652
65.7135 0.167953 56.4344
8.40525 3.81291 100.387
8.70064 1.57039 97.7249
33.2313 16.0513 61.4667
72.3006 0.160749 65.0349
70.6199 0.162022 91.2839
28.1108 19.2114 61.634
29.294 16.5672 55.4018
100.501 13.3079 64.6907
100.489 7.61934 64.6738
29.0554 16.0088 49.9349
49.1046 28.6773 16.4032
44.4104 14.7912 32.4003
49.4977 14.7928 36.8078
47.4638 12.8762 36.2516
100.498 87.7903 23.2108
59.7917 80.3229 73.4225
0.00219117 93.162 70.4403
-0.00186246 93.9146 75.8515
81.0304 66.2073 68.2169
33.8094 54.3728 48.2946
29.0747 16.0127 51.5459
25.5074 18.9383 53.7687
47.6328 43.3511 42.7094
34.2732 41.1486 100.513
61.7027 66.8254 16.1839
15.5433 37.097 49.5104
99.1785 10.8827 2.7304
100.493 39.8904 29.5321
96.7575 100.283 28.5988
69.959 53.7172 83.939
49.4829 31.323 17.6878
49.4775 31.8732 16.732
48.9299 29.4573 17.6006
48.3698 29.139 16.6848
50.3858 27.9326 16.8347
48.5559 30.2045 15.2875
65.6266 14.5564 44.2883
19.2358 63.5233 28.8876
54.3184 37.7681 12.4943
-0.00606843 67.1341 85.1717
24.6692 62.3843 0.514905
17.2221 89.8749 0.326285
48.942 57.2662 45.4335
25.6288 74.9806 49.503
12.5573 56.2629 52.5753
42.3653 86.4354 0.158048
26.3639 63.5194 21.5863
100.506 46.6806 58.2746
58.9842 0.0134798 16.6552
24.5301 43.6859 48.6663
27.7925 47.1476 47.4383
63.5563 100.576 94.2878
69.4748 100.571 94.2203
51.5333 100.662 25.2893
49.7663 20.7466 23.186
48.1719 21.5278 27.0339
-0.00939188 80.1658 89.4469
0.00799058 68.0419 91.5907
40.7579 100.999 25.0745
49.7713 48.0693 32.1856
55.1246 53.3969 46.8918
51.5028 59.4365 47.2226
21.036 0.00705165 97.3189
20.2274 0.330642 41.6103
0.157285 63.3523 31.5021
51.1797 87.2769 53.1573
41.3454 21.1084 0.162031
58.2517 83.5173 100.682
17.4827 30.5233 49.4979
15.8593 29.7002 46.6329
49.4878 16.5946 42.1288
71.2465 48.326 83.4961
56.9083 30.4239 15.9853
49.5015 32.7883 20.5329
49.4996 30.2905 21.1334
41.587 28.577 17.3489
37.7213 29.7001 18.0241
84.0299 56.1565 31.3578
43.7763 42.6136 100.678
24.1182 50.1725 43.4131
28.012 96.7406 98.9449
32.1248 18.5382 49.4933
30.9695 19.3722 49.4919
43.0867 30.9561 100.846
81.6133 70.4136 38.8789
56.8292 47.2996 12.6792
91.429 7.83699 100.66
87.9638 39.7992 100.675
27.112 78.6794 36.09
44.1998 25.1887 -0.0128511
4.74368 51.6505 99.1548
2.52905 45.2982 98.7547
47.9752 40.2772 100.678
46.4466 15.8688 29.705
100.507 13.3556 44.8138
63.8654 21.8129 100.837
31.7805 0.509307 48.7289
24.2304 100.668 49.5394
47.67 66.2805 13.9459
0.016139 16.4554 65.454
-0.00720376 25.4678 18.3156
-0.00101651 67.1976 40.0789
-0.0040358 67.4898 33.9659
14.721 33.3974 43.2975
80.3232 0.313728 88.7542
74.8889 19.3039 48.6097
49.4905 38.6672 26.4589
49.4986 22.3584 41.8744
91.4964 0.510804 8.19863
0.0243899 47.2812 20.4497
17.1212 44.2436 0.315512
51.8776 47.0587 12.2862
49.4917 44.2926 10.9524
8.75066 100.831 12.6578
11.6635 100.829 17.6953
-0.0158368 62.7745 42.1897
85.6532 80.6209 0.487863
37.9691 33.3572 100.677
17.5685 69.769 61.6392
32.2795 83 38.5712
15.2182 0.164637 46.67
2.74144 86.2725 98.6942
-0.0138216 85.1639 93.5005
28.6927 41.9149 0.32044
25.4944 37.6232 0.488538
100.495 31.6503 53.403
50.3982 25.3581 100.667
98.1756 4.98515 5.49015
21.2531 38.1835 25.0658
47.1202 0.145335 36.1061
51.8374 0.164936 38.9052
56.1861 68.1439 15.5564
38.7367 24.6246 77.7261
66.0611 62.3891 16.0304
89.2515 52.7423 48.2899
84.0584 30.0168 50.0968
11.0665 101.007 70.1118
55.8078 75.8354 20.7275
20.8015 51.6916 76.5602
88.2187 44.185 56.9004
29.0107 61.0745 18.4066
66.8399 74.227 0.170089
3.62083 13.8676 2.13554
8.96832 15.1079 -0.00145735
21.0309 68.829 30.9263
0.353512 90.6513 3.86208
27.2036 60.3762 100.836
24.9969 55.8848 100.668
49.4961 31.9463 30.9559
49.4908 19.8917 33.4442
100.497 72.022 38.1648
100.5 71.4865 43.8314
45.5597 30.1054 83.8511
48.6083 33.1641 85.7436
50.0267 52.7186 36.2719
48.2799 53.4484 39.9209
63.6306 53.9147 13.0781
11.4476 43.6294 43.4044
76.1015 76.1116 49.4999
77.7913 77.7199 53.5107
27.7289 100.842 44.8474
35.491 26.431 21.643
64.3066 35.5539 15.9674
52.7154 76.7228 24.2529
52.7154 80.0013 28.2208
45.2033 0.49784 50.4045
85.0689 93.4963 100.824
95.0067 0.501528 13.4447
15.0796 67.0306 43.1046
52.7149 100.828 89.3291
20.3097 35.6406 71.5813
95.7891 85.4324 98.9745
97.4929 89.943 98.0502
75.5236 39.1822 21.6354
24.0291 71.0854 28.8609
15.3744 21.7341 0.161582
100.494 76.6497 46.9178
63.4848 100.82 88.0012
73.2155 50.4956 43.9179
13.7384 65.2511 53.6008
87.2611 61.28 43.9834
31.1022 0.500503 40.8996
42.4544 8.21373 0.325187
34.3953 68.5853 0.511456
85.9957 63.5962 59.0775
73.8071 0.324216 9.67167
85.7495 49.0707 42.3283
84.2492 48.5495 37.8644
36.2116 16.9166 66.4816
33.8176 64.9382 49.507
45.4879 51.1889 16.8302
49.8948 51.5119 15.4659
0.00124471 33.8254 84.2907
56.2193 86.8839 53.1572
97.3747 99.0908 59.542
95.0839 99.2214 64.6829
57.2915 0.176207 21.0659
-0.00857266 46.6642 90.0039
49.9851 53.9558 12.374
19.988 25.779 100.844
50.9625 55.4542 15.8857
47.0868 5.0735 100.832
51.2421 7.72405 100.818
54.4862 51.7477 20.4868
0.00738164 56.3679 93.9879
49.5747 71.9665 25.438
57.128 33.3163 100.665
38.2801 82.0857 0.313811
-0.0259541 62.5711 15.195
75.8205 45.048 20.3422
58.5683 1.68568 5.20711
64.7896 1.68465 5.58762
50.8163 0.331723 50.2259
77.4281 50.5101 26.9792
80.1522 47.7488 24.7017
77.7861 77.7149 45.8187
78.6797 48.135 76.8941
75.2428 49.0985 0.167036
21.7043 24.1362 41.4125
49.3482 100.494 50.6047
12.9646 36.1034 51.5592
52.1202 48.1701 89.5131
38.3258 69.662 49.5017
49.7469 84.6149 47.0023
49.7496 81.4819 47.0037
100.516 51.7372 65.4994
100.514 58.2872 66.6393
62.0523 0.172335 88.5204
62.4172 100.668 54.7782
77.5896 72.3783 33.1073
25.5998 5.53253 1.96295
22.8143 1.84146 6.6814
89.3312 100.499 42.8956
45.0014 51.4213 23.7717
49.5846 59.7823 17.6843
41.6908 25.4982 101.015
0.0162771 12.9254 39.818
0.00452932 9.30394 36.3331
83.1586 61.7395 32.5232
28.8494 47.3168 0.320915
25.2964 51.6792 0.485159
13.7761 39.2372 61.168
57.4353 50.5047 38.9715
19.4346 35.7995 28.9434
6.52755 98.0653 2.3173
9.68734 -0.00701234 63.6452
-0.0297278 68.782 13.7015
17.5518 50.2298 41.8706
40.8369 87.5129 58.446
15.7039 34.3749 37.8106
71.8279 50.5149 24.511
-0.00176777 34.582 9.48248
1.54479 35.7254 3.71541
0.0103645 26.7803 76.765
27.103 0.172679 94.8953
33.4347 49.5885 19.8317
35.905 46.6496 15.7141
4.68561 99.4398 32.3266
44.6288 69.9097 16.1232
99.4803 93.8082 24.0315
99.485 96.2956 28.7454
44.993 56.4113 11.5751
30.2342 43.6946 16.531
75.8437 88.2861 0.492828
76.4423 0.322474 4.59812
36.7685 100.823 62.2104
49.5029 30.4734 36.8066
78.7901 50.5014 35.1055
56.0154 58.6438 0.166487
33.4768 8.71764 100.672
63.3623 2.12725 97.1449
65.2017 0.171168 92.6247
87.584 61.0113 54.4905
63.6038 71.4629 19.6653
27.6963 21.9389 33.5691
100.49 87.1446 90.0035
25.4578 29.3918 73.201
69.4033 100.815 87.9337
24.1109 69.6046 49.4982
84.0715 0.326829 25.6899
77.5404 75.5607 0.343579
72.8021 99.9554 5.60997
71.9616 100.5 11.2552
15.6985 31.6344 0.159846
100.484 76.9583 72.3419
11.9844 49.8505 46.7458
15.6266 50.1223 48.6648
15.766 51.2598 45.9046
41.8894 52.3822 13.9738
36.6801 52.3676 15.364
3.52744 1.70662 28.2611
43.6288 0.16988 61.6007
63.6296 60.6661 85.6151
4.86768 1.71361 34.492
72.2164 47.7992 17.1413
70.9479 50.5048 19.0326
25.0354 56.7777 48.6677
19.4152 50.8303 0.483999
100.505 85.3801 32.7104
28.2949 63.8531 49.5038
75.7768 100.655 14.2326
65.5997 84.2355 52.4334
65.6888 84.4083 47.4518
100.491 25.9973 55.948
19.0723 34.064 49.5083
19.8835 38.0953 0.313839
10.4049 0.0006204 44.6872
10.0485 -0.00840993 37.1316
14.2394 43.3126 65.5108
57.6183 28.8118 82.7983
78.3303 100.493 40.7057
40.2378 0.000638381 65.4357
8.55682 100.806 56.5994
34.8677 22.2151 0.334008
31.9372 16.7141 0.331945
100.491 33.0408 74.2179
84.7088 100.823 18.3367
11.5466 0.32676 22.9413
14.7815 0.350508 17.9084
75.1423 25.3652 100.653
23.4988 72.4535 69.1097
52.072 42.452 88.8337
96.3141 95.4937 98.804
99.3157 95.0218 95.0805
67.9167 92.7842 100.628
15.6649 49.9708 35.6802
13.25 46.3456 36.3727
16.1946 53.3526 35.0055
23.4837 94.8355 98.7856
100.493 23.76 60.1575
85.3457 45.4913 100.664
18.5772 68.8365 49.5033
17.1805 72.1608 46.5394
68.5636 78.0756 0.171202
22.9183 25.9799 0.493874
49.4952 37.6656 31.1376
5.45599 100.484 71.5849
35.7364 86.7417 48.3501
35.7092 83.9563 50.965
4.2675 100.014 11.6793
100.501 94.4998 67.9128
96.1395 100.116 74.6271
48.5467 50.1632 35.0147
53.8615 18.7562 26.1581
15.7589 21.1295 100.662
10.586 24.7216 100.662
8.99868 39.3711 0.158985
4.25931 40.5988 2.49727
39.789 0.0120876 71.1782
26.6687 19.2706 41.9127
51.4495 100.493 57.5123
35.756 40.427 49.4966
27.2373 81.017 52.392
32.3458 83.3696 0.486506
27.378 80.8472 46.6337
52.3214 100.266 8.3434
-0.0180529 91.8233 86.9896
-0.0126133 79.0121 82.9465
-0.0149234 73.4008 80.8707
17.112 72.2056 52.177
15.9149 61.5751 33.3787
39.1486 68.3767 16.7249
2.45017 97.2604 87.3654
73.4527 100.659 35.5392
72.5589 28.7166 25.6519
49.5079 61.0377 23.3433
36.4259 59.5652 49.5187
32.6379 77.3651 72.7682
47.0383 100.483 68.5751
15.4638 43.4189 32.0033
82.1954 70.2727 59.5247
56.6333 13.923 36.0992
52.274 14.0917 34.0533
49.8815 44.3188 16.5973
50.8736 48.347 19.9886
65.049 47.0485 13.4836
66.3371 50.5048 16.6213
72.1635 53.4443 17.2202
75.5492 56.5241 20.6037
21.0578 20.7165 0.333135
43.9806 61.8828 12.7848
1.48603 76.4002 98.259
96.2465 54.2821 0.514245
66.9682 16.8288 37.4747
0.00235702 75.4623 93.7901
68.8025 69.1643 21.1132
100.494 73.4876 55.7817
30.1416 0.335724 89.7666
70.7152 68.8304 0.352276
45.3255 81.9227 100.836
62.8361 0.156721 62.5594
100.488 5.18835 58.936
14.3058 58.1033 100.982
85.3367 39.9176 35.6519
60.2883 68.9457 49.5061
100.506 80.3798 33.9664
27.2759 49.8383 40.0791
-0.0213836 70.6674 74.0887
35.2332 27.2781 49.5108
21.6745 49.9107 30.5632
44.2638 11.1624 54.1395
73.7762 68.7298 75.2629
10.8271 100.845 33.0934
13.6155 100.843 37.7153
48.8895 32.3088 42.804
60.6844 84.007 49.4999
33.443 0.159928 62.5853
51.9851 100.655 72.0979
100.491 81.9053 90.6385
75.1613 0.151588 58.0716
85.7413 0.337181 52.3782
0.0111105 52.6871 18.9481
21.3952 86.0277 100.487
58.5493 64.2433 49.5101
4.33231 25.1082 1.3845
5.14351 30.6673 1.38601
79.9598 46.6239 100.653
25.4591 0.0113994 73.796
3.17388 100.468 66.5487
79.1795 92.3781 100.99
59.9078 11.2702 0.334284
65.867 9.87458 0.34516
-0.0158045 63.7812 73.588
10.7441 -0.00410868 58.2357
73.82 93.7126 0.494471
91.7605 66.0564 0.494335
30.8574 0.0109654 75.1949
18.8473 0.510214 26.8166
17.3946 97.5961 2.2024
22.4118 98.5957 3.50633
79.8632 26.8097 61.434
82.0351 30.5281 62.7085
44.5214 70.3484 100.655
100.5 32.279 87.2966
4.75365 8.15488 100.678
1.44203 9.43834 97.9865
30.0946 17.5513 60.299
15.6435 55.2798 0.500386
85.0783 95.3617 0.472189
100.485 59.5263 25.3508
100.494 57.6377 30.5928
0.000135656 91.4558 34.4989
-0.0185177 78.9571 17.7344
100.511 66.4173 45.7767
96.5127 71.9808 99.908
-0.0175491 83.0474 72.8852
18.2992 32.4201 65.9495
72.3929 18.7083 59.1909
33.4533 50.0945 100.673
72.6526 -0.0112028 53.1418
45.3504 22.537 100.84
100.39 5.19671 50.1304
35.6124 0.502323 45.4255
88.8094 61.0631 100.511
27.2863 0.338911 30.3599
74.2321 50.5047 38.2709
0.609101 97.6566 65.6574
0.0100759 46.6351 29.4755
100.507 91.5786 34.7669
-0.0150309 17.682 18.9668
26.3854 100.823 58.1507
48.2004 87.161 62.762
87.7921 1.21513 96.3307
25.1008 24.3368 100.845
100.489 88.6774 49.5188
79.4575 46.6597 0.156625
0.161927 14.4069 12.8778
82.0716 37.637 0.321309
78.2391 40.2192 0.337551
100.498 11.813 10.4094
37.6518 0.153075 27.5925
11.7837 -0.00105481 72.2188
22.7321 12.7915 100.844
37.1945 94.1215 0.342574
